"x","y"
213374.650295,975320.69663
205242.163379,975324.69645
202240.831916,975328.02907
237068.946254,975331.856458
257589.331092,975331.895665
258269.254763,975332.567884
260703.329008,975332.888525
151084.924717,975333.297627
239614.814603,975335.204273
244169.598949,975337.783055
203507.527217,975341.198235
169156.322015,975341.267863
257175.949004,975343.313104
241784.300137,975344.735026
216496.086948,975348.02246
205080.044711,975349.879931
209999.437229,975351.159296
188363.170728,975351.390975
258228.716193,975354.134919
212496.350958,975354.419273
199464.086234,975355.295294
164270.150475,975355.515725
123933.676066,975355.874723
202443.79534,975357.563739
141001.666065,975359.722314
161067.062271,975360.605043
235876.804712,975361.054588
185845.380707,975368.976882
123465.064607,975379.650984
258177.296089,975383.150777
257938.817109,975388.793289
202367.761814,975393.772379
224418.377079,975395.528861
257227.36371,975400.110309
186066.460631,975411.72531
233336.232753,975412.903623
185415.783905,975415.534307
247707.367716,975422.647929
184687.98318,975424.65118
262184.414154,975427.838483
260226.534659,975429.518259
248298.809525,975446.289265
258098.607575,975446.447536
227166.225546,975458.214241
231868.286937,975461.485272
257378.963218,975464.042835
251670.733986,975465.914085
257459.695905,975468.457505
234169.95403,975470.471296
153789.604697,975470.871327
213188.385353,975473.461426
201318.425752,975474.120668
228839.442929,975478.06407
141302.391288,975478.857112
231145.087015,975480.645842
195180.468314,975483.83117
162892.831555,975484.85343
135358.685606,975486.977021
154407.654415,975488.928395
212351.059382,975493.786591
218342.556195,975494.453398
237423.552462,975494.530305
169632.782677,975494.631141
210482.289093,975494.756856
224692.295246,975495.854355
203352.831801,975496.329499
204586.242098,975496.546244
253741.823093,975498.187281
234601.199914,975503.740347
224320.069419,975511.848561
128873.084004,975513.520535
201181.883509,975516.281498
185911.604831,975519.45909
214806.52744,975520.28459
212098.776469,975531.4846
202192.075427,975543.737837
244867.715756,975544.067393
225520.238249,975544.123256
261373.529632,975545.006584
257489.493582,975547.850622
235126.564929,975550.81351
226725.463507,975558.292828
234905.426415,975560.115735
202117.448404,975562.408261
228447.422751,975562.491994
262569.405319,975567.635561
236934.562775,975584.884437
222641.161553,975585.553879
188498.440627,975589.898859
211032.360792,975595.775277
203141.931565,975596.361585
164027.2557,975598.099422
248238.612972,975601.54618
168197.72277,975602.46256
242974.438667,975606.570743
213195.738357,975609.248868
215332.717753,975620.100908
164143.04043,975620.524682
203819.990393,975622.460012
128691.143672,975626.972684
207644.445071,975632.883082
164230.509775,975633.153564
214383.267222,975635.963413
123493.08097,975639.270106
208007.558538,975641.929909
202500.804861,975643.601142
254883.523819,975647.010516
263006.412541,975647.178536
250877.366543,975648.645606
256293.705545,975649.023271
202312.61,975651.935332
216584.274713,975655.089004
234791.72956,975656.32813
185970.856279,975656.608687
263154.854036,975656.882411
187756.778597,975658.205338
230098.944262,975658.413275
232602.714451,975668.998343
256454.838812,975669.252882
170924.89776,975673.963097
224650.53036,975673.98696
211951.226363,975675.110892
172052.553426,975680.612649
252906.961984,975681.102131
210811.407473,975683.04508
224786.96064,975689.472933
178607.770533,975690.922893
226545.688014,975694.086714
127814.090157,975695.299386
190637.341097,975707.71232
212990.910513,975708.038496
188205.664391,975709.713768
167552.334127,975710.141062
238135.215076,975710.292817
249655.109925,975713.071571
203988.823602,975714.185643
203470.669193,975714.438786
168503.057665,975716.307074
258584.422166,975720.227973
258256.547237,975729.958333
188088.68446,975731.097175
228710.159294,975739.878092
234343.618595,975740.173627
223370.768207,975740.764277
187933.609889,975743.522049
213886.737481,975744.29336
210852.237369,975745.079719
199233.069602,975752.437519
219961.252782,975754.554738
201664.259743,975754.895174
221211.215175,975755.522067
210169.41994,975756.937805
185889.602216,975758.781727
211449.435816,975760.554383
234809.163222,975763.962559
235059.73862,975768.622486
248173.241899,975768.926722
262930.286685,975770.737665
211234.876282,975771.439079
263164.198214,975773.944468
211043.847117,975783.177278
144128.348957,975800.786063
229072.1868,975800.817252
202338.703346,975803.155881
206659.48479,975806.903268
146706.465649,975810.560975
163767.584673,975811.707653
224194.94595,975813.345139
203003.116489,975813.918335
181410.455737,975823.984821
192956.964925,975824.49336
235952.305735,975825.273863
211258.903856,975826.110016
154078.774793,975826.986621
234725.781027,975827.4916
174578.581681,975828.494527
246113.614108,975828.576
258525.130344,975829.194745
204027.571959,975830.860964
210788.778369,975832.46063
234930.587532,975835.152015
257240.97561,975835.403831
187756.647993,975837.663314
227964.936045,975840.952173
241882.588661,975841.819086
163949.115157,975841.848811
222045.126863,975842.379613
234813.10143,975845.50071
211563.985708,975845.889435
251454.777951,975850.768472
227781.240011,975856.604116
203634.905615,975856.727219
256369.616707,975856.916497
216978.856433,975866.75295
234709.371547,975875.557298
247051.552057,975876.367767
227910.725513,975876.84838
152932.546551,975878.690495
127983.132222,975879.283883
227033.96316,975886.372548
263261.141542,975886.802086
202811.608779,975889.632887
164148.569979,975890.415397
243170.20091,975890.425281
245622.150465,975894.339322
178349.161341,975895.537917
186871.395602,975897.560271
230515.562222,975897.69802
202629.011268,975901.309628
203170.213477,975904.198407
169187.975106,975905.429148
205391.374507,975913.095423
234942.473956,975915.376573
234551.417966,975916.295178
246029.804466,975917.912129
234833.700521,975921.978871
240736.595426,975927.432595
235110.417173,975934.0991
206221.229211,975942.184455
247252.53869,975945.224708
203767.340056,975946.063849
221900.033211,975949.362442
211550.018009,975951.133685
180012.713737,975952.615547
209023.759043,975955.625296
202548.220861,975956.430887
198192.757462,975961.498066
259387.251192,975963.864963
244484.451207,975964.634364
164295.170298,975965.283929
216015.264986,975969.477434
175569.8082,975969.877171
252286.582189,975973.538864
254469.826842,975973.784807
200436.78618,975979.384299
213505.158922,975979.735617
239452.612018,975986.188971
210917.93689,975991.516402
202547.284327,975997.630476
201372.539307,976000.276722
188052.687069,976002.131295
225120.502547,976005.766852
256358.661037,976006.247857
230814.694404,976006.381121
263380.714064,976007.079659
121997.817185,976007.363911
226485.82001,976011.062411
132870.104627,976014.464463
210387.392227,976015.807562
189234.268061,976016.968242
226001.092247,976028.612929
178180.547596,976029.050702
234826.417031,976034.623357
125434.104285,976034.82997
163934.938367,976036.677296
166146.6121,976037.622786
260817.258591,976043.524289
251600.55029,976044.40548
208182.690292,976046.211347
259327.110797,976046.283323
263441.73932,976049.915113
183550.756318,976053.842054
183819.496945,976065.095902
210585.675653,976068.437806
122817.484678,976068.593222
164765.214184,976078.48848
256671.742695,976080.133973
202864.640617,976082.106998
235723.924313,976084.074839
232642.057086,976085.034004
263574.920661,976085.979248
248696.200313,976086.41893
228872.312018,976087.25953
178597.886343,976091.725272
206296.841783,976093.125994
185559.240366,976095.94396
244905.346178,976098.939513
263739.489754,976104.943445
262358.293862,976108.432504
235091.131464,976109.264913
211217.141286,976111.140044
243919.293323,976116.396379
182532.735997,976118.016752
205764.902203,976118.479035
223469.134583,976133.478915
184962.256573,976135.450547
203791.537451,976138.00073
234669.660678,976140.273725
263521.125506,976140.365407
159351.891579,976143.581247
163464.244888,976144.227999
162645.481528,976147.042593
263619.240341,976147.436135
229978.074605,976148.171341
242036.150448,976151.095221
136271.105359,976153.772061
225165.651276,976160.326372
250906.161249,976164.361954
254858.037902,976166.095287
214336.4618,976168.579717
225746.399585,976169.153627
214814.264943,976172.384257
198544.657584,976175.10786
167029.019965,976178.972903
207200.884914,976179.024054
234931.436524,976180.667846
196455.522119,976181.852233
228126.666838,976188.384066
257673.495831,976197.191514
204567.843159,976198.081164
203805.087489,976198.187663
208878.304871,976200.974196
224782.750683,976201.509019
160423.034221,976204.153678
127823.683557,976205.635314
225963.748584,976210.68767
245547.508314,976213.429111
227137.028494,976214.798748
239458.857073,976218.010121
225895.292882,976218.956815
229940.266164,976222.435074
247908.261561,976228.295716
235205.544463,976233.557339
249232.097038,976239.62401
230565.109406,976244.570353
229493.753521,976259.664179
185725.222188,976269.770874
251279.618734,976274.672673
125732.587479,976278.549113
253452.014992,976279.303291
226146.842736,976282.996932
203791.455583,976287.061262
198723.56131,976296.578587
208448.348942,976298.505468
228887.148924,976307.889856
208961.496822,976310.123532
165347.514862,976312.711389
201635.175155,976314.625891
214388.323958,976319.190419
249105.773827,976319.379493
129763.099844,976320.19384
245795.702136,976320.51543
245613.110654,976321.265414
208349.26146,976322.299395
234847.477989,976325.572685
225274.777509,976330.53162
164395.192031,976333.066468
240245.354403,976335.391752
226343.381383,976341.675601
219134.204858,976343.56607
219754.218506,976350.48021
213953.860258,976358.718852
261822.010447,976360.621416
202195.63277,976360.99744
205213.240627,976361.123486
235036.764276,976369.475959
126549.113061,976369.851518
186045.504504,976372.766761
225522.002044,976375.140085
245701.551092,976378.649313
150580.520081,976380.345242
254823.245527,976380.949324
205021.441503,976383.640918
202625.484632,976384.257521
205303.09871,976389.007459
203328.864377,976389.461917
230498.879088,976393.903225
229617.30377,976394.567451
224035.360175,976400.385691
152278.358943,976401.680369
153751.473888,976402.73617
198869.264158,976406.496191
248930.714398,976408.498692
220208.473884,976408.737164
233904.660305,976410.893426
205701.142871,976411.430833
225543.227411,976411.896594
245908.020882,976412.090904
226310.362359,976412.472261
188507.617031,976414.703575
234801.754535,976421.685572
249585.955323,976421.738786
173846.451829,976424.888654
251393.340115,976428.168381
214659.82917,976430.098143
195130.542487,976434.452556
214544.301706,976438.122562
227080.824357,976439.046043
226538.831502,976440.853197
214933.270114,976442.067494
160848.699763,976445.839099
253847.034025,976446.940568
245876.074089,976447.304836
203493.424344,976449.590218
255776.446879,976449.845567
224808.707592,976456.271508
211080.161053,976460.605837
251278.154991,976462.210321
233867.603466,976464.164447
168801.71536,976464.995767
245804.493899,976467.688044
253767.456138,976468.780816
185567.958054,976472.839414
238547.171559,976481.925301
239377.51662,976483.180693
205168.983656,976485.566825
201441.287926,976485.727244
205364.22892,976486.448087
252906.229732,976487.263403
168330.341218,976488.205533
170769.834797,976489.07096
259508.486073,976489.805821
202566.379893,976491.674562
252175.328329,976495.287869
219949.641878,976496.926626
151585.512333,976499.674249
163302.226331,976500.52262
175769.411692,976505.334138
252681.572348,976506.416057
246752.063625,976507.088285
176215.383845,976515.218719
166141.025714,976516.384801
145626.235504,976517.052421
237215.472276,976517.463608
226303.387604,976517.624135
123454.735908,976520.114846
151007.415481,976526.112198
205309.047589,976535.000955
251188.772163,976537.22848
250701.68517,976537.282557
172306.679706,976538.289968
200983.878341,976538.634327
231033.258782,976539.248124
167532.875476,976540.156746
127383.818215,976544.119156
244768.871664,976547.060112
234856.483016,976547.586691
235198.538345,976551.962376
132348.450774,976554.912197
235483.605123,976556.089484
180906.525947,976556.943148
174971.602189,976560.504129
256262.958266,976561.669225
229272.670405,976562.206176
249119.807237,976563.350636
162773.132946,976571.580841
203129.361882,976572.175226
230475.375271,976573.032763
181311.026746,976575.973271
254299.734015,976581.421386
230147.512695,976582.284951
183404.848713,976593.728478
214991.28837,976594.861753
259091.637439,976595.811555
160914.267057,976598.827373
260747.596064,976602.74496
213992.600509,976608.825545
203615.610229,976609.654223
229633.317125,976613.325492
251453.363046,976615.040464
226186.621637,976618.068983
229749.327498,976618.111457
239714.151888,976619.321697
222641.83709,976620.047281
253534.904336,976623.673823
181360.366053,976628.049335
135519.956985,976630.352207
146794.508528,976633.060668
210527.625473,976637.628321
162411.349953,976639.382992
225971.175389,976642.368659
157332.254228,976643.226124
214788.627175,976644.477079
153371.307485,976647.925788
259780.35369,976654.416193
211884.517164,976655.467352
234950.499604,976656.310476
160842.470911,976656.996705
210184.781373,976657.417976
205745.420226,976661.495567
201372.661151,976665.76372
259259.347622,976666.97324
221533.70963,976676.714119
246887.945882,976681.68365
137200.852186,976681.843565
232627.142058,976684.459485
198184.721589,976688.050644
229254.338564,976692.850558
214964.37081,976698.962056
203252.619136,976703.321069
201086.650165,976711.398538
215243.045369,976716.513791
215825.849946,976717.964714
248539.750551,976718.381875
206109.220897,976719.735263
166936.604587,976724.061444
124299.971126,976724.864819
164423.473934,976727.788609
244869.845267,976731.121489
256329.997448,976731.875929
203216.801627,976733.842854
123326.254362,976738.442713
259785.430427,976739.723938
216257.046256,976740.073921
207749.652846,976740.762473
201244.22529,976741.127464
247525.008799,976741.357973
259087.36351,976753.476094
214148.142142,976754.29087
175935.199031,976755.656313
259207.061213,976755.802503
226636.595281,976757.084996
223082.764681,976759.667075
203185.440346,976761.786151
263069.50356,976762.32373
253313.897303,976763.140323
137262.25182,976767.568489
186962.679278,976769.041228
225606.217815,976770.547919
230610.098041,976777.939308
225905.200568,976779.531982
235151.475672,976787.124549
230373.311233,976789.503259
259454.098685,976789.968525
202806.300003,976792.070034
230303.551623,976795.582998
234902.402499,976799.190834
232672.287733,976810.036015
259790.784002,976810.143222
201324.717361,976811.499162
194760.983837,976812.455585
251042.079714,976812.993019
161593.298289,976813.073011
152599.147901,976815.017562
246392.761826,976816.388432
254338.077213,976822.80365
210472.852641,976823.681245
203879.074219,976833.990765
203514.183012,976836.19795
217215.914323,976840.387734
127386.631728,976847.159786
236667.898861,976847.489307
255434.31487,976850.174645
218845.686055,976854.211217
259609.755935,976860.295511
136861.445877,976861.315842
259887.397723,976864.984435
248035.795931,976866.953713
253194.441975,976867.795838
203489.262835,976868.105995
222986.781492,976868.35831
137277.956094,976871.330783
202261.101971,976872.840668
166303.267749,976874.507837
162817.736296,976876.355565
258986.052111,976878.792371
209341.532955,976885.126866
204794.170841,976886.46208
175652.138587,976887.466926
162456.982937,976889.666876
209921.075642,976892.108231
187870.626022,976892.416901
228324.786149,976902.650184
178258.773149,976906.147449
251753.675317,976906.649815
198531.706113,976908.639725
259796.471389,976911.781561
259530.114933,976918.469441
258358.696622,976918.910769
141868.022684,976920.708998
204836.010738,976920.975482
190724.880784,976921.901891
203024.550993,976922.823488
238493.778679,976927.940842
224977.277407,976928.959055
259935.167719,976929.363759
199748.674151,976930.430166
122687.812335,976933.504211
238425.952806,976940.609552
238598.613195,976946.394509
234733.22655,976951.68467
160507.981717,976952.764596
214989.186927,976956.119963
233973.722398,976957.058643
194131.361444,976959.332415
204792.954892,976962.172091
259680.780196,976970.482241
246973.730013,976971.650585
236418.378026,976971.671398
255053.787767,976979.254127
137890.662662,976979.755172
238316.15569,976980.433404
224040.089853,976980.634115
198022.976152,976980.726437
205608.231412,976982.385409
235001.999434,976982.676472
219636.044399,976983.451357
259450.577437,976984.679094
175817.793931,976987.066649
233802.584023,976991.810839
242993.237252,976992.307723
215396.600079,976993.392651
238473.054159,976998.643115
246040.709356,976999.681359
238542.852257,977000.92169
235447.098324,977002.958514
186505.161667,977006.458164
235021.562156,977006.620245
238092.952802,977010.22166
131242.8317,977015.987059
260003.093933,977018.861343
253672.450746,977023.032573
137372.89645,977025.390054
236497.347972,977027.726914
259813.797008,977028.736963
206887.826107,977028.876877
159850.823805,977037.346081
204774.82347,977037.494005
263386.724607,977038.384788
254250.279785,977041.1411
259217.272047,977041.358992
221349.912433,977042.241801
248311.58959,977044.5983
253139.293544,977044.729546
207582.674052,977044.903399
252929.076395,977044.929158
238090.931442,977046.332986
259346.832894,977048.21771
241754.185309,977050.728243
261676.901701,977058.687274
259650.351429,977059.19644
248728.103439,977065.365687
238196.908284,977067.843095
251274.303945,977068.67715
203771.627888,977076.654147
136332.731756,977076.903596
249161.612191,977080.507705
238371.901927,977081.03806
238408.876029,977086.684948
203878.621038,977090.177877
214507.368961,977092.933338
238459.289427,977094.562166
217273.955553,977103.586095
235491.753047,977108.12624
259766.705849,977109.543163
255856.579286,977116.917585
122098.588827,977118.959084
238287.804361,977121.094943
163249.829806,977121.338607
238268.401309,977123.022493
222600.668972,977129.765947
207878.374551,977131.028189
137418.849283,977132.958077
159964.401838,977133.009284
184080.66256,977133.557213
181832.278909,977135.024212
260601.473153,977135.532859
217786.739806,977136.415159
208063.941325,977146.73168
237000.80578,977147.007519
146397.821104,977149.209989
220447.156394,977149.82563
235493.421528,977150.214484
229767.121707,977152.682999
259096.078357,977153.244517
244425.681938,977160.30124
126076.324642,977165.505923
260003.479921,977167.86042
207650.968705,977170.209255
192173.204236,977176.491701
221293.390304,977190.393141
259997.210933,977193.969214
216232.51408,977197.38327
224254.447264,977205.241895
235474.837914,977206.02041
255301.393102,977206.81818
252441.100873,977213.886021
259714.39616,977216.228435
216345.185035,977224.527587
248489.578849,977227.634525
162261.674104,977228.039847
204433.055645,977229.335833
125473.95428,977232.120034
234936.120282,977235.331718
205567.492334,977238.910701
259347.16908,977252.379433
216601.324976,977253.216994
207439.623345,977254.829095
185170.275981,977258.094541
123260.226157,977258.501128
167808.352152,977261.821898
216416.176385,977263.326392
153382.914704,977267.023298
225498.480435,977270.425443
123399.89901,977270.882049
200907.013035,977271.278206
182795.699448,977280.463865
259469.178673,977290.958379
222040.949193,977311.615211
207657.591836,977316.62804
251735.725172,977325.426193
137678.851917,977328.493069
165276.9274,977328.819441
122628.074816,977332.115583
249905.309612,977335.242808
253572.615931,977336.144962
216771.503238,977337.640042
246183.469762,977339.099341
259143.834694,977342.117632
223246.027908,977345.475479
255667.067886,977359.063707
240091.133047,977359.80066
209805.546791,977365.280464
164774.374119,977367.604687
220631.746946,977372.782926
232905.760672,977377.101563
216599.550856,977381.720577
233640.83465,977382.771198
162376.005519,977385.35735
238658.685937,977387.015194
180814.44345,977388.36693
253546.835758,977397.878895
180531.817703,977413.240307
255392.790612,977413.344552
216502.958515,977415.575989
168544.553714,977416.838711
254808.185665,977423.428738
235501.077038,977426.066119
204961.475048,977436.838936
262697.772504,977440.827122
135238.816131,977443.665844
177225.824016,977447.071092
166103.16227,977449.044727
200705.247787,977453.851001
207669.100007,977458.011197
260842.949266,977459.227313
154649.366368,977460.651006
183017.15708,977461.575873
179135.076051,977468.010951
248687.450611,977468.605742
202535.029025,977472.092094
207457.298555,977475.212998
147288.343045,977477.264915
223700.249036,977479.996596
246611.274376,977480.421415
236370.952043,977499.707625
247396.783504,977501.765763
173519.477002,977508.526446
166335.184323,977512.874883
206010.42515,977523.393658
198252.254685,977524.048524
191847.875664,977524.546412
217120.32329,977524.840176
215700.47917,977524.981757
262994.267232,977535.42487
153968.588242,977540.229165
216437.521001,977542.48999
186427.523837,977551.582881
255210.51675,977553.119932
236374.519894,977553.710203
205313.538397,977554.141421
187106.216604,977554.429414
250657.761797,977556.013867
176138.421003,977558.834708
261222.867368,977564.317682
195090.169781,977564.334497
132010.538562,977566.654062
203836.65385,977570.453737
239256.912981,977576.37215
198819.51499,977577.407281
246898.950454,977580.814632
200783.316797,977582.072802
248402.261459,977584.203735
137816.866188,977584.920605
207470.668008,977586.857574
182306.088526,977591.085776
123540.381252,977592.397704
205864.579471,977595.598077
196448.349051,977596.734388
260739.860636,977607.562051
255767.396779,977611.544109
227351.749916,977612.291863
255607.375247,977612.644835
166716.014122,977617.422008
189063.515564,977619.081313
137897.697583,977628.647172
200787.75135,977630.678787
254270.817231,977633.389516
231445.890169,977638.116847
204311.866767,977642.684945
237762.274647,977647.730406
225871.651723,977647.940695
240428.649086,977648.801804
165596.501695,977650.618663
252732.843854,977650.688123
203876.722176,977655.138715
138115.562432,977661.654013
168254.584597,977672.835508
205677.303768,977677.868912
259155.975646,977690.44748
191942.54565,977696.955876
217377.488636,977703.541189
171438.03501,977705.253334
205044.044953,977706.794764
206429.516022,977710.043609
260263.098466,977713.820874
137737.06725,977714.922338
221802.879947,977719.301528
137825.885612,977720.025027
137955.24914,977722.714642
210351.647175,977728.563102
123067.714805,977732.493934
256916.543147,977732.929231
225454.393988,977736.74695
255932.228292,977748.57897
255007.346571,977753.172176
166924.72275,977775.583904
128267.852555,977789.284682
205205.15906,977789.333949
248755.871076,977789.612599
150164.462722,977795.251812
216667.673233,977796.344664
219474.148955,977799.6925
138360.545467,977800.478262
255768.823168,977802.817957
210148.120705,977810.494467
209277.236706,977813.41562
231077.063541,977816.856873
246103.097678,977819.428705
160719.899937,977819.843314
246200.4269,977821.421917
258014.358797,977828.475639
235784.471511,977833.181489
154248.897729,977840.68336
146676.243895,977849.457999
225345.968171,977857.06932
138759.84143,977861.066491
209676.641435,977861.362465
222096.944208,977864.699724
180398.022639,977869.975125
137822.170712,977870.496535
223396.37812,977872.195029
197119.16039,977875.451746
192896.93345,977878.007805
242567.254816,977880.466094
198515.641199,977881.582204
255495.410508,977882.885796
223343.467015,977885.415816
246177.548162,977895.613186
166696.913416,977902.576736
260737.514805,977907.079882
203297.411789,977910.841772
154297.234626,977911.120353
259160.345811,977914.617091
180032.649484,977916.085524
226610.591757,977916.31172
262095.800404,977917.906313
206043.645324,977919.556343
216146.505507,977924.292997
223434.966888,977924.381512
147392.999874,977926.487742
238082.948175,977927.229591
125671.584106,977927.865533
246047.594912,977931.042169
190882.980039,977932.450036
183076.289055,977937.796964
168102.776308,977938.315864
205072.476857,977943.294977
245993.391094,977943.737822
123969.809557,977944.788917
254982.942625,977951.006738
251809.200968,977953.068766
124534.495394,977953.439653
184623.706685,977954.83063
254876.257894,977962.645022
228310.075365,977964.477169
236770.101296,977964.748548
223166.650574,977968.590717
249537.597881,977970.929227
153285.869125,977971.200941
183449.562943,977974.850795
213087.070561,977981.085623
134707.316962,977984.417072
138563.560155,977991.096377
132167.615775,977994.264745
223305.206478,977995.31723
139306.336009,977998.457806
163988.302259,978002.580473
229011.410346,978005.766991
241006.948334,978005.974129
242422.039547,978006.37693
181092.172264,978009.061907
251026.786499,978037.694383
242853.437757,978039.004921
137323.649323,978039.734491
135064.190155,978046.809436
194588.170335,978050.541529
260527.356982,978052.32706
218034.213639,978052.369624
225965.426,978054.782526
154740.396631,978060.444839
210611.274412,978061.134121
245936.673552,978062.516863
187620.316253,978065.779168
250298.488211,978069.862353
195556.227623,978084.033835
175050.638604,978086.131529
249896.962822,978089.042515
241009.381276,978095.665943
197969.541197,978097.868489
261395.718874,978105.582021
236268.223322,978106.931859
254727.187496,978108.319342
263510.976206,978112.00518
248804.380129,978120.989627
254800.536621,978122.501249
173926.167678,978128.953941
139778.518981,978129.645935
138211.576156,978132.301356
167765.043829,978137.932887
237786.061842,978140.041058
134191.582186,978140.118435
235967.661051,978143.110919
248008.264944,978147.25267
216855.328509,978153.772044
202221.505296,978156.92071
249437.304459,978159.402785
243264.765726,978161.242028
139059.316813,978164.198283
255857.497575,978178.919783
230297.77724,978189.326541
260288.730319,978200.048498
136912.86548,978202.297202
223453.927823,978202.306409
153617.113017,978204.031497
203400.862469,978209.635593
170309.282645,978210.489701
137849.330791,978212.004524
225651.963749,978213.283369
208183.23282,978214.926037
204555.210713,978219.303144
166064.526538,978225.05588
122425.027777,978227.077725
177949.924715,978234.723938
225513.990522,978235.267145
263204.464254,978238.236058
202711.504029,978238.368326
182629.939467,978240.221038
249262.79717,978246.255177
198317.478455,978246.958797
244217.918637,978251.225399
226462.679285,978260.662253
215671.869716,978273.014791
228254.843218,978276.952783
233957.060185,978279.364101
179699.032504,978284.962468
259136.28577,978288.574067
167244.706743,978291.525618
242800.963416,978294.054638
251977.226571,978300.726935
134586.093964,978300.899153
260805.288086,978306.090493
174309.388109,978311.897712
148235.601024,978312.06718
225083.438653,978317.4759
261741.585421,978322.862246
249329.143019,978327.735716
166729.309137,978330.816598
250767.817624,978342.728171
220550.150756,978343.477115
247124.956028,978350.989893
261403.952285,978357.46835
195976.661718,978359.004288
181167.861489,978364.095304
223539.029412,978365.35045
237356.53045,978367.442382
256182.806959,978372.951422
251337.362477,978374.464658
209868.10533,978379.908422
249820.900864,978385.214579
223503.903888,978393.292644
194543.691404,978400.793372
129050.933497,978406.048143
177812.472774,978418.582954
254574.560209,978420.293071
223440.510812,978420.816856
206285.141076,978431.998497
217010.069049,978445.863904
172585.581536,978450.964396
140396.884371,978452.34292
261497.184509,978453.102236
222498.019863,978466.815619
138169.716334,978467.014983
199498.501676,978467.960158
170648.340922,978468.920075
250515.08551,978475.545335
201407.271876,978494.138193
256615.115868,978494.491043
260798.745572,978495.75934
127304.511613,978502.998871
222727.390839,978514.402981
225538.498526,978530.767493
241838.580337,978530.907963
240075.34644,978541.619926
262190.835821,978543.426272
245858.823486,978544.557636
249589.580861,978547.361769
191568.431675,978547.469992
165585.072384,978548.516011
243527.989734,978554.086141
255196.485159,978565.146805
137952.484429,978566.91556
153043.558018,978579.754666
260909.374091,978585.672932
200177.188208,978605.359412
236809.606974,978609.868701
246369.207397,978610.784124
258609.565893,978615.138553
135944.885512,978617.788609
177240.573518,978626.188247
262170.528122,978629.82245
241530.408333,978632.477548
216383.391188,978643.281442
170438.789704,978646.201568
233053.050696,978648.529657
258662.844614,978650.436289
232090.50815,978653.360657
260640.953731,978658.696461
259471.874829,978659.408286
178065.666985,978659.510559
125630.966239,978663.858623
198519.570233,978664.231763
203413.739444,978664.945341
261419.980502,978666.750196
207052.180751,978670.919342
203354.06773,978677.099882
258719.98142,978682.159337
198435.619827,978688.047644
251509.874928,978690.339356
250720.534858,978698.043052
178536.610471,978700.436623
139649.892086,978711.54221
122248.950128,978714.398413
204558.93391,978720.218548
229667.527765,978723.352318
178886.218564,978724.873134
167172.111873,978728.620251
194988.024253,978729.657405
258530.059235,978731.648096
132115.327865,978733.734365
171734.404184,978741.183437
179788.495844,978746.490756
174107.480815,978748.554677
256613.849146,978750.239768
258593.827768,978757.500078
235152.900942,978761.972763
132902.552088,978770.086644
193919.42916,978773.58852
236483.397683,978776.182219
257330.324492,978776.350567
151824.14737,978779.338509
137689.203513,978779.874176
258978.049299,978782.197803
171676.94344,978783.953188
250815.453583,978784.298094
258656.010189,978788.084019
122172.290409,978792.154543
227643.50693,978793.251289
175815.610001,978798.811899
260131.802159,978799.116332
258610.202462,978799.525449
203875.585776,978810.052313
257214.513726,978813.42294
241548.594808,978814.794965
258287.934499,978820.513576
257382.443323,978820.927955
220362.60195,978825.253465
247285.024494,978827.397666
250065.413297,978829.595975
259471.506281,978841.562538
175231.44927,978842.329193
257120.206948,978843.801982
153213.819701,978844.005353
144921.120842,978844.484419
256911.674763,978847.59843
243059.601166,978848.655766
258370.263776,978857.466179
217073.642423,978858.342089
178922.684251,978861.062144
152799.502843,978861.150819
171341.515882,978864.538512
262348.759212,978865.12568
236120.835881,978866.44889
176116.801029,978866.568666
260985.027972,978880.398882
256675.352595,978884.175753
262664.736139,978887.432948
256771.894601,978893.704565
182163.395623,978897.138358
164734.161956,978897.441701
225423.562004,978897.572247
217301.930409,978905.122021
159894.504522,978905.587626
236383.814027,978920.828876
178721.298898,978930.080952
193517.493627,978933.367668
153919.42294,978941.465532
236948.226628,978952.144621
256950.023538,978959.188386
228391.516096,978963.25776
147236.876132,978964.245166
171222.301935,978965.031189
122262.03579,978965.195772
246818.81443,978969.650677
195753.893956,978970.032685
235635.15771,978974.673125
181402.338079,978974.892048
125149.007452,978983.11216
189167.937048,978984.562107
193950.565479,978987.269628
258236.53917,978990.2925
263416.458087,978992.965594
214688.583347,978995.950394
163211.683829,978999.126868
152874.309903,979003.420796
245866.612191,979007.304192
244717.129971,979008.049018
259400.280995,979009.058306
256902.690746,979011.051879
124816.126997,979015.722284
197382.199454,979016.120764
178860.315267,979023.381237
221835.530215,979023.711963
172291.514391,979025.676921
192263.074817,979027.082477
175716.57677,979033.037558
133859.427175,979033.597178
261563.471478,979035.649955
177105.799441,979035.829967
256733.625804,979038.144421
166814.676425,979048.913936
235810.22276,979054.840695
239672.513133,979055.750737
134610.867679,979059.223749
237841.725712,979063.831143
234413.569596,979071.324892
221186.262593,979074.53424
262753.120152,979084.312252
240336.681349,979087.680765
263192.408814,979087.691669
245513.277398,979090.946842
193836.263458,979091.5044
168749.517895,979093.554763
123411.928142,979102.536802
229019.551423,979103.256693
263568.60365,979105.110947
204159.790201,979107.046571
258634.005564,979118.789344
198508.817914,979119.80253
264301.535034,979122.589138
229570.634594,979124.565567
251354.369716,979126.611245
258013.201599,979129.455878
259651.96997,979132.038496
175991.242968,979135.37761
174541.04927,979136.689797
